pixel,1067A,1072A,1077A,1082A,1087A,1092A,1097A,1102A,1107A,1112A,1117A,1122A,1127A,1132A,1137A,1142A,1147A,1152A,1157A,1162A,1167A,1172A,1177A,1182A,1187A,1192A,1197A,1202A,1207A,1227A,1232A,1237A,1242A,1247A,1252A,1257A,1262A,1267A,1272A,1277A,1282A,1287A,1292A,1297A,1302A,1307A,1312A,1317A,1322A,1327A,1332A,1337A,1342A,1347A,1352A,1357A,1362A
212,8.875450723368672e-05,8.88906648669915e-05,8.84169851725595e-05,8.91979284975772e-05,8.8815103593401e-05,8.882645073799007e-05,8.963674931894844e-05,8.926852960427683e-05,8.940013492531027e-05,8.851656316778968e-05,8.926978188386259e-05,8.907866171044623e-05,8.901993484989611e-05,8.929744607388612e-05,8.94849380853984e-05,8.996031751002783e-05,8.92018467111188e-05,9.06038220639636e-05,8.981024242178357e-05,9.027823017158616e-05,8.980205683795423e-05,8.960284344716399e-05,9.11514071912538e-05,9.075698034773012e-05,9.080465896813832e-05,9.13068423086097e-05,9.103604851804852e-05,9.130173544075423e-05,9.23197260972169e-05,9.272632241457996e-05,9.381046155987044e-05,9.412830984564846e-05,9.434155795509583e-05,9.385928460029412e-05,9.418175180717752e-05,9.520310571710905e-05,9.41312780454058e-05,9.537826921406598e-05,9.445047827132694e-05,9.481978516622352e-05,9.449698491272719e-05,9.578380107933468e-05,9.697899533747209e-05,9.607745103329536e-05,9.61324339529608e-05,9.646084945352447e-05,9.665514149047724e-05,9.58686321530447e-05,9.634030225616021e-05,9.650800555308553e-05,9.646129221412992e-05,9.680571747144794e-05,9.769607679030688e-05,9.639291769369975e-05,9.668904402749512e-05,9.604608905361208e-05,9.678293147832447e-05
213,7.959795328262801e-05,7.956588873641685e-05,7.927666801272529e-05,7.983983592524408e-05,7.969738852712701e-05,7.965759531032628e-05,8.070959252613062e-05,8.033779242291467e-05,8.075576191937039e-05,7.983848191275909e-05,8.069259964725819e-05,8.054945643460866e-05,8.102951812918432e-05,8.141815331284129e-05,8.1810384240122e-05,8.218260015405573e-05,8.143414707633605e-05,8.278788515229279e-05,8.221697978504941e-05,8.278376061856029e-05,8.234330014581056e-05,8.205609639904259e-05,8.355260682398073e-05,8.330988813786505e-05,8.352988725137253e-05,8.38932116624663e-05,8.388231747952381e-05,8.411695317871195e-05,8.535289158096717e-05,8.58525710357007e-05,8.675024715212053e-05,8.729750787530407e-05,8.725884535598748e-05,8.712931571290528e-05,8.744699681340297e-05,8.896229875750778e-05,8.750808690314579e-05,8.900527874792534e-05,8.823087423030193e-05,8.855967731770625e-05,8.823629806511671e-05,8.961487344362164e-05,9.092466382199966e-05,9.009370592612098e-05,9.038719296759812e-05,9.030640481795409e-05,9.072762558579711e-05,8.998360892075409e-05,9.056198118442722e-05,9.078763155216967e-05,9.062887016094772e-05,9.129937287632859e-05,9.216677547040112e-05,9.12834341354401e-05,9.18348618801018e-05,9.103966974394416e-05,9.183801166403487e-05
214,7.223923336356947e-05,7.209281443642599e-05,7.191738126936846e-05,7.21560315008904e-05,7.214715480281109e-05,7.204204660028415e-05,7.313838762351574e-05,7.267983198345362e-05,7.326002944772487e-05,7.238164992846933e-05,7.325272094105948e-05,7.321165653761446e-05,7.406820121688435e-05,7.439543688775106e-05,7.498775554052579e-05,7.530491497924432e-05,7.459554052012486e-05,7.590878595233191e-05,7.557726622254147e-05,7.627156555923271e-05,7.59426939239955e-05,7.555923340874308e-05,7.693850375176167e-05,7.687841177062701e-05,7.702118009047935e-05,7.728400566540813e-05,7.741411116063658e-05,7.770622332069906e-05,7.900005789924475e-05,7.968101562289936e-05,8.049366578195607e-05,8.108005821736237e-05,8.095194668116166e-05,8.101302252939794e-05,8.140255672042949e-05,8.300008817485599e-05,8.1483342950666e-05,8.298408665701813e-05,8.254278728019847e-05,8.280187115080287e-05,8.241441060181976e-05,8.383407113814321e-05,8.521587346693267e-05,8.456964387866928e-05,8.498548201830285e-05,8.437708495767731e-05,8.516535017526601e-05,8.456272332797218e-05,8.513511380066262e-05,8.526768704253745e-05,8.504001719847378e-05,8.580560199795348e-05,8.652095601379881e-05,8.605587416916505e-05,8.680287769243026e-05,8.586763673523192e-05,8.670636366471773e-05
215,6.666746030110995e-05,6.654545864692646e-05,6.629780182824482e-05,6.625849411180357e-05,6.624285188468848e-05,6.60868718967003e-05,6.703437337779703e-05,6.651200911970934e-05,6.705456292449296e-05,6.628913013788475e-05,6.710698161692268e-05,6.715645934043073e-05,6.816310984821277e-05,6.827560203039822e-05,6.900273272977859e-05,6.927445966633138e-05,6.863007214370244e-05,6.985139950515402e-05,6.976860154072382e-05,7.058026248384371e-05,7.047237436995249e-05,7.00356023772235e-05,7.132309987864284e-05,7.140837051181797e-05,7.137316456645066e-05,7.15109163622227e-05,7.17243618678898e-05,7.212434425063393e-05,7.327964388219949e-05,7.406846255995079e-05,7.490336809496992e-05,7.537651073462753e-05,7.530518935677127e-05,7.563662989169901e-05,7.609503257420989e-05,7.743846852674086e-05,7.610897663231251e-05,7.75035614449825e-05,7.743712755494149e-05,7.758238274961663e-05,7.715419969922275e-05,7.857434431272344e-05,7.981704848223063e-05,7.949229430712502e-05,7.993365688871903e-05,7.889669315140908e-05,8.016889245002097e-05,7.9716692305821e-05,8.028725548333227e-05,8.02716876381912e-05,8.001447164783722e-05,8.072469796837985e-05,8.123811211729079e-05,8.107516379924163e-05,8.186984714148589e-05,8.082458722098639e-05,8.161283739788067e-05
216,6.249051326721715e-05,6.244274179136227e-05,6.203349263009539e-05,6.181555819783648e-05,6.175758096347443e-05,6.159938290085824e-05,6.227922831819138e-05,6.176497484817991e-05,6.208649158908372e-05,6.152241211352428e-05,6.217125516431859e-05,6.230712525305403e-05,6.326333363512569e-05,6.313143454104868e-05,6.388326405516025e-05,6.409239357817082e-05,6.347970874086128e-05,6.456759458776778e-05,6.464361965942288e-05,6.550087034548102e-05,6.563886282334566e-05,6.523257147653774e-05,6.645838492282002e-05,6.661576154500513e-05,6.657149154450014e-05,6.65753192247861e-05,6.685908264672709e-05,6.735716340872266e-05,6.825693313900844e-05,6.890235760707572e-05,6.977146031787527e-05,7.007368759102282e-05,7.014179712879401e-05,7.083625521953276e-05,7.124869424006335e-05,7.223902397472024e-05,7.124378644476907e-05,7.25565320855956e-05,7.282217196160803e-05,7.287892166983144e-05,7.251437120099128e-05,7.386183965121729e-05,7.473092249473625e-05,7.476953480643407e-05,7.518495365560425e-05,7.396768109322439e-05,7.564534447883742e-05,7.529841325208863e-05,7.590363410370536e-05,7.578169533637008e-05,7.552999211569408e-05,7.620050927160757e-05,7.65784995163189e-05,7.656575161012938e-05,7.738209653195399e-05,7.637290475594461e-05,7.700398806147492e-05
217,5.921722591601221e-05,5.9184047676154726e-05,5.8641657533848424e-05,5.8362424206709495e-05,5.8284353242409397e-05,5.8168274813214004e-05,5.8557684987801895e-05,5.811099379641454e-05,5.8175319564275633e-05,5.786725936909367e-05,5.8270802414232874e-05,5.848539931716966e-05,5.9232486695263794e-05,5.892666788728072e-05,5.95819625283816e-05,5.9713967090807286e-05,5.9114245856633605e-05,6.006822245417816e-05,6.0164009939915124e-05,6.09663302170825e-05,6.128337860285751e-05,6.097195454222452e-05,6.211441109264618e-05,6.226035594532918e-05,6.242134529847528e-05,6.235838805427216e-05,6.265658669512063e-05,6.324249945680987e-05,6.390439524566923e-05,6.424998899275079e-05,6.507131718095064e-05,6.527610813376991e-05,6.546288782905439e-05,6.639234603718515e-05,6.661698630108582e-05,6.734053665750265e-05,6.669891997604507e-05,6.799167899955169e-05,6.848745191348753e-05,6.855865656416697e-05,6.837499952375498e-05,6.957774769112779e-05,6.998275006440011e-05,7.034810118012793e-05,7.07614695959176e-05,6.959768684878292e-05,7.146111879211986e-05,7.119439982081992e-05,7.178029706804142e-05,7.167141230020952e-05,7.139901669548679e-05,7.207730104536998e-05,7.248320498535188e-05,7.244286029696016e-05,7.334963198886636e-05,7.257106168257434e-05,7.304450906819174e-05
218,5.653562844466192e-05,5.6408997078915966e-05,5.5829836355677494e-05,5.556723715178395e-05,5.544359632082471e-05,5.5351871400576865e-05,5.551826000338728e-05,5.513392136757542e-05,5.504844739887335e-05,5.499070615006525e-05,5.522297626674724e-05,5.541915034201215e-05,5.589047800040358e-05,5.553709255626809e-05,5.598301111129444e-05,5.60433665908173e-05,5.5450646860174026e-05,5.627006518930288e-05,5.6308694065255115e-05,5.697018967454386e-05,5.7395258490016286e-05,5.7160886628312207e-05,5.8204107406168236e-05,5.825452242150302e-05,5.866870663631765e-05,5.865581709221357e-05,5.8885926389899195e-05,5.9563089054082385e-05,6.007168905398114e-05,6.023969558463599e-05,6.092826361560204e-05,6.116318065588744e-05,6.136990562971391e-05,6.222893249127868e-05,6.225038259248522e-05,6.280614484693475e-05,6.242553063608302e-05,6.372243297038778e-05,6.431566212838002e-05,6.446445522228349e-05,6.4474773265476e-05,6.547704601066394e-05,6.555174242067323e-05,6.6157855917993e-05,6.662917265804392e-05,6.566807442551726e-05,6.75221761307278e-05,6.737927890305676e-05,6.78508518860923e-05,6.788785455999721e-05,6.756077073086667e-05,6.823156274903851e-05,6.877613149899983e-05,6.856216456173379e-05,6.96161995955592e-05,6.912429160402929e-05,6.950655915079853e-05
219,5.424528953752585e-05,5.396982268734361e-05,5.348261515646567e-05,5.324208443591063e-05,5.305586513440282e-05,5.288945652393026e-05,5.295983990628631e-05,5.258829895109151e-05,5.247896740196311e-05,5.262743347812633e-05,5.282556335403916e-05,5.284885934962845e-05,5.30966154555296e-05,5.277494340667962e-05,5.298916658204921e-05,5.3001820526806896e-05,5.240483556551062e-05,5.304898589116509e-05,5.302802205145818e-05,5.353063993020144e-05,5.398982073255321e-05,5.374390515580586e-05,5.469139597453902e-05,5.4607494900121414e-05,5.5172347096609693e-05,5.5294947496545825e-05,5.544096035450698e-05,5.615118394435862e-05,5.6589371870741404e-05,5.686369242981309e-05,5.73921914066162e-05,5.774879562042633e-05,5.7911977253125856e-05,5.845026751959716e-05,5.840620649433752e-05,5.877919935878918e-05,5.853356789514026e-05,5.978198152579337e-05,6.038638457280036e-05,6.056981941623444e-05,6.0682471795995005e-05,6.144663845581046e-05,6.145713323057557e-05,6.214458971621292e-05,6.267070860332387e-05,6.197788146530783e-05,6.373022220385078e-05,6.374996323614135e-05,6.408447398946758e-05,6.435694874683404e-05,6.401894269414658e-05,6.464241292337734e-05,6.530308611867578e-05,6.493070095969925e-05,6.610915613223915e-05,6.584055476246148e-05,6.61346744284408e-05
220,5.2091235014286575e-05,5.1728735898384415e-05,5.143705673862477e-05,5.121849572079334e-05,5.103842501109602e-05,5.070951692748964e-05,5.081347481739603e-05,5.0412143404010385e-05,5.034018929577575e-05,5.060602611072569e-05,5.084580125897521e-05,5.061919958976866e-05,5.074873381998513e-05,5.046344080084936e-05,5.052894499763075e-05,5.0525683683553166e-05,4.994050241699031e-05,5.03701542469795e-05,5.030129609488408e-05,5.068945383208888e-05,5.1072596380937576e-05,5.0752757179898795e-05,5.155779359928145e-05,5.139485086838837e-05,5.195454870150819e-05,5.22037386276621e-05,5.22745566239353e-05,5.293982510290932e-05,5.336168228752366e-05,5.395177798172734e-05,5.432510533777905e-05,5.483137933527924e-05,5.50250770031852e-05,5.5193188955108936e-05,5.526008164029709e-05,5.535463317095918e-05,5.5177158835003774e-05,5.630253967665466e-05,5.6881100858723086e-05,5.7008649885579115e-05,5.7138243832626745e-05,5.761467179294543e-05,5.775837377223694e-05,5.833164914987013e-05,5.88620775295145e-05,5.842354025927709e-05,6.003647162758401e-05,6.0174183272288706e-05,6.043723829870133e-05,6.0942769811411536e-05,6.06839184801765e-05,6.122158095168238e-05,6.192134903469082e-05,6.15913437587504e-05,6.277691137162949e-05,6.267558318942151e-05,6.283357396335819e-05
221,4.983156406494101e-05,4.951358489619956e-05,4.9438961652760796e-05,4.927077302052152e-05,4.921426167327569e-05,4.873621502200089e-05,4.89633400140226e-05,4.852199622055662e-05,4.850354512658335e-05,4.876413733182861e-05,4.904060858844793e-05,4.861129802525723e-05,4.8699522827738645e-05,4.846933993687374e-05,4.8478621309662294e-05,4.8491903814366136e-05,4.797064492850886e-05,4.820128922268996e-05,4.8099611824843936e-05,4.842252814144685e-05,4.864291243155738e-05,4.827274727437148e-05,4.88633558927456e-05,4.8708516577356156e-05,4.912937753040615e-05,4.941903387009123e-05,4.937511520677657e-05,4.998685206629298e-05,5.0355918642109276e-05,5.12838117464302e-05,5.15336240930717e-05,5.213065087869605e-05,5.252245555685635e-05,5.241957092591392e-05,5.270622817077327e-05,5.250116989570649e-05,5.241691783291389e-05,5.3407330448163e-05,5.394123840798623e-05,5.394837165801713e-05,5.409224500444672e-05,5.4238220589327835e-05,5.451301957249609e-05,5.4857739771900374e-05,5.5344295783407496e-05,5.5081468147436266e-05,5.649859349425869e-05,5.66515165718674e-05,5.6942495881202967e-05,5.756897245576869e-05,5.7450590050884435e-05,5.7820150350557774e-05,5.852678678218944e-05,5.845312086073791e-05,5.950450118282144e-05,5.954668360589906e-05,5.958385187996799e-05
222,4.7385097803370005e-05,4.721319514822883e-05,4.7292812106409444e-05,4.720018576174276e-05,4.73519252704133e-05,4.6809813482144736e-05,4.716962207834135e-05,4.674252713016729e-05,4.677748640620115e-05,4.695672400054881e-05,4.724760971619398e-05,4.6710229245695836e-05,4.6778629741305874e-05,4.665865530420429e-05,4.663788444460429e-05,4.670381157128142e-05,4.6274960168960166e-05,4.635387654164792e-05,4.626917274789334e-05,4.656081640807667e-05,4.661326032645318e-05,4.627449997023047e-05,4.6659165020848984e-05,4.655253410855774e-05,4.6761358419859833e-05,4.700212146279361e-05,4.681779111537998e-05,4.73684647416525e-05,4.761887371108542e-05,4.8725419883885194e-05,4.892617402722412e-05,4.95032465716134e-05,5.0155643443850925e-05,4.993627393676583e-05,5.043560999355796e-05,5.004589449478789e-05,5.011248392371227e-05,5.101506593527415e-05,5.1509128199606e-05,5.1417039111507726e-05,5.162253858154707e-05,5.1506727996966446e-05,5.177305594684616e-05,5.1920089031003555e-05,5.23132831708872e-05,5.2124069063367897e-05,5.329433667931156e-05,5.33616614843689e-05,5.373603396024024e-05,5.431378503417062e-05,5.43412143856223e-05,5.4419773097087394e-05,5.5155339693893704e-05,5.5373853186346544e-05,5.6233240006420115e-05,5.635540626533643e-05,5.6358147843459715e-05
223,4.4852903264321226e-05,4.4832825300145824e-05,4.497747060679991e-05,4.4992757965643563e-05,4.5359818740994175e-05,4.481893869672915e-05,4.526731857422761e-05,4.492828119829109e-05,4.501429723410473e-05,4.513827968787418e-05,4.541357062471391e-05,4.4830001853802643e-05,4.488332838336768e-05,4.488316532694787e-05,4.485697616175122e-05,4.500071052501211e-05,4.461892558486325e-05,4.459638073336631e-05,4.459358906501592e-05,4.4860331035200676e-05,4.476410873189947e-05,4.454531855754672e-05,4.4819177840796694e-05,4.477694692281579e-05,4.478564740380682e-05,4.491363999922464e-05,4.46727758764326e-05,4.505909022320332e-05,4.5231797917630936e-05,4.627668066729579e-05,4.65240483947964e-05,4.7009849000678384e-05,4.777518662494235e-05,4.7601015907254606e-05,4.8175623391653794e-05,4.780236349363202e-05,4.80048284489799e-05,4.887961921763282e-05,4.929694107021476e-05,4.92347818654013e-05,4.9508409858263364e-05,4.935273941317617e-05,4.949559871315369e-05,4.9572175141353195e-05,4.98307727764365e-05,4.966700539640658e-05,5.06232118083375e-05,5.053055383221834e-05,5.097019128371679e-05,5.13874622088528e-05,5.151925820196089e-05,5.1217273831052974e-05,5.20056407409411e-05,5.237045346950285e-05,5.305821890931366e-05,5.317203787027258e-05,5.316962136584415e-05
