pixel,1144A,1149A,1154A,1159A,1164A,1169A,1174A,1179A,1184A,1189A,1194A,1199A,1204A,1209A,1214A,1219A,1224A,1229A,1234A,1239A,1244A,1249A,1254A,1259A,1264A,1269A,1274A,1279A,1300A,1305A,1310A,1315A,1320A,1325A,1330A,1335A,1340A,1345A,1350A,1355A,1360A,1365A,1370A,1375A,1380A,1385A,1390A,1395A,1400A,1405A,1410A,1415A,1420A,1425A,1430A,1435A,1440A
195,0.00036321741040896754,0.00036619333556677934,0.00036568672717340276,0.0003672965771351682,0.0003662145139185358,0.0003705808459146279,0.0003711936640760516,0.00037039355587071963,0.00037276865381524,0.00037376717999321125,0.00037416288792316917,0.00037634865404221165,0.00037701287379258617,0.0003781654623290921,0.0003805280138250159,0.000380468962340832,0.00038137850453200323,0.00038264055549608046,0.0003857675994862584,0.0003867522186753608,0.0003842072528112727,0.0003875097939965145,0.000387148424475813,0.0003888372433707573,0.0003890188951942118,0.0003907381877899621,0.00039326204404340913,0.00039254210992824376,0.0003988095199062435,0.00040141884723273147,0.00039903631616091306,0.00039838970920882597,0.0004033668130149717,0.0004051249296431663,0.00040688792967175726,0.00040793513142944047,0.0004091611435062634,0.000411172798301161,0.00041366961922903103,0.0004157475185032205,0.0004178801864332565,0.00042205278704191435,0.00042561340097709385,0.0004262728870778084,0.0004286147516381672,0.0004330932244587164,0.0004364856150032315,0.000439410319162553,0.00044505470502113035,0.0004488218898228036,0.00045208876821529483,0.0004556007512693382,0.00045765210165695164,0.0004666147371262609,0.0004716611459595299,0.00047350110396133567,0.00047872430290127967
196,0.00032785238814728754,0.00032974103592211434,0.00032885083758844554,0.00032945091989449257,0.00032839030579082747,0.00033257699209574373,0.0003333658124699158,0.00033188719606935726,0.00033405031671280856,0.0003363028968598948,0.00033568384022746267,0.0003375612973323855,0.00034014256143587407,0.0003398310546878264,0.0003422294567489826,0.00034307214885314014,0.0003442657042741965,0.0003452855513651814,0.00034798672987496277,0.00034955952373429827,0.0003480760703380075,0.000351346482213467,0.000350811665346973,0.00035220496517341846,0.00035245320119721,0.0003531988106020322,0.00035604126192675153,0.0003561842561496962,0.00035998019260863215,0.00036247278102036776,0.0003594172525800508,0.00035865188343556063,0.00036358955048019863,0.0003639963546542486,0.00036454576863368467,0.00036550091922308377,0.00036540188095003884,0.0003666314616383118,0.0003684391508374187,0.00037002776720649114,0.0003709212000372824,0.0003738050380232505,0.0003754627580988684,0.0003756553525033811,0.00037711145491693015,0.0003795092016797293,0.0003819033800489777,0.00038298994046739014,0.0003876416078324022,0.0003900941430886457,0.00039229731347608103,0.00039506088932439763,0.00039627524411768144,0.0004035259816608544,0.0004071629414220007,0.00040881433253576793,0.0004135306119499633
197,0.0002962582948233737,0.0002971549058162273,0.00029558326844278816,0.0002949817035029809,0.0002938564698501847,0.0002975644129265037,0.0002982849261158097,0.000296788197502118,0.00029810109241134355,0.0003005854563622418,0.00029940459346238586,0.00030101287718143103,0.00030462427808180696,0.0003035880606599465,0.0003056154080847961,0.00030739174426296323,0.00030870896640374727,0.0003099612054868395,0.0003121803841774856,0.00031431405568865063,0.000313640849607076,0.00031688870048879336,0.00031715514364326016,0.00031883602202892943,0.00031920162736126317,0.00031932560375504425,0.00032250982155693865,0.00032365059180014153,0.000326444382160415,0.0003290066340839689,0.0003268004198475482,0.00032620161375169533,0.00033066600162138014,0.0003300132289512704,0.0003300736657082498,0.0003314709435187076,0.000330976528736758,0.00033180275669726883,0.0003333523619805774,0.000334622219611164,0.0003345525917697505,0.0003367395868236245,0.0003369477954284723,0.00033703533314026696,0.00033792631085602284,0.00033860638998925994,0.000340708012408117,0.00034045264554379137,0.00034366513731493275,0.0003446007645837813,0.00034604127955333654,0.00034790733855831767,0.0003480022441627955,0.0003531625695187263,0.00035534687338603253,0.0003561290602882736,0.0003597907093872247
198,0.0002676681545363227,0.00026798167027752053,0.0002659216219306359,0.00026448011480214385,0.00026323498535912697,0.00026630260510713665,0.00026646523438367747,0.00026524804726822806,0.0002653979122996793,0.0002674882319690981,0.0002660101071365476,0.0002670784133709209,0.0002707283627006272,0.0002696505544922687,0.0002709724850269454,0.00027323832871119886,0.0002742106495280479,0.0002758231803385235,0.0002775926208033019,0.00028006160295419635,0.0002799919908947272,0.00028297464807830014,0.00028448892752106435,0.00028658219682602376,0.0002871508340845547,0.0002871722064105779,0.00029048333491081915,0.00029219863871458266,0.00029564619334306594,0.00029838604479524665,0.0002977096689001256,0.00029728748204272884,0.0003015051635467959,0.00030039776636949054,0.000300008514043743,0.0003019686461726417,0.00030213205968800724,0.00030285289118529526,0.00030433632739375533,0.0003050648963928863,0.00030460675026274973,0.00030682063059783314,0.00030634291788724763,0.00030661310463444647,0.00030731468193830465,0.00030677163981781717,0.0003090034434961572,0.00030811654721991363,0.0003101255860258941,0.0003098903511352911,0.00031109081263174855,0.0003123288120577723,0.00031144224268663066,0.00031510318678541863,0.00031618160671549405,0.00031579217911068886,0.000318348067603168
199,0.00024201751187104408,0.000242070194327758,0.0002400077980691484,0.00023845053117395494,0.0002372214051746459,0.00023966822178305835,0.0002389565011073024,0.00023812415229259361,0.00023724222654850294,0.0002387954950594352,0.0002370371258514756,0.0002372900413746496,0.00024029793023423263,0.00023917448179831317,0.00023965435243112972,0.00024191581294587567,0.00024206109983706812,0.0002436316496750493,0.00024499508965545225,0.00024743857802446526,0.00024774234001586167,0.0002500651816076646,0.00025263000483475515,0.0002548477259477605,0.00025551888254757407,0.0002558676411923239,0.00025900402407894653,0.0002608402831655074,0.00026606605924524946,0.0002689836704891934,0.0002696065951345145,0.0002695254822698059,0.0002739780212955028,0.0002731483318745312,0.00027229444040150353,0.00027466304447425747,0.0002761063283757153,0.00027670232761033137,0.0002785455942731577,0.0002787197998826972,0.00027827898722573765,0.00028088726495028703,0.0002803771107174423,0.0002811035244191572,0.0002818312428874129,0.0002803903946269046,0.00028284529624475864,0.00028199303819484705,0.00028351734605230384,0.0002826273834960512,0.00028401414199166536,0.000284920974104242,0.000283396457892262,0.0002863606011887898,0.0002868077323640165,0.00028538918884018713,0.0002869857748557418
200,0.00021955964591002133,0.00021941917249114183,0.00021759423771537583,0.00021648863400290527,0.00021555980746600857,0.00021760895229187748,0.00021606038551954843,0.00021566184766989925,0.00021426851607915702,0.000215503597343223,0.0002137471986863376,0.00021329654996713547,0.0002153335419170272,0.00021380614561897977,0.00021358668124805537,0.0002154931851170403,0.00021451885046607045,0.0002155567271955824,0.00021650035367662168,0.00021839621597140817,0.00021876838382162088,0.00022002551788589947,0.00022300310581298472,0.00022486956239353457,0.00022531117010848105,0.00022614009101611367,0.0002286038745556563,0.00023025044702771773,0.00023699001012458066,0.00023996319612114408,0.00024132535983837012,0.00024177762788941894,0.0002465554716104021,0.00024652292215969517,0.0002456239220737947,0.00024823482739313416,0.00025089526716518267,0.00025119640221444385,0.0002538650749304178,0.00025386529727200463,0.0002537119967617481,0.00025687696686783803,0.00025662596218238045,0.00025784014190686154,0.00025887329125295455,0.00025698371207865056,0.00025961121779377415,0.00025915474903198725,0.00026091274165979084,0.00025981165738318926,0.0002616095639480107,0.0002623328986020996,0.0002606027755338508,0.0002633295060854938,0.0002636550761496497,0.0002618744249292757,0.0002627300673291539
201,0.00020017144372591668,0.0001998835030877036,0.00019831745005648965,0.00019783548800908992,0.0001973052340409544,0.0001990330256795502,0.00019702028860422587,0.00019704016053027882,0.0001957471411423985,0.0001968914374162799,0.00019560666884268734,0.000194944264733742,0.00019597204075476023,0.0001939752036258577,0.00019340949950803546,0.00019491379112220213,0.000193129076375796,0.00019347369447910868,0.00019393369477540328,0.0001948978433049801,0.00019522877130948984,0.0001952677793421074,0.00019793718596494982,0.0001991152543987663,0.0001988493901678078,0.0002000646738079884,0.00020126825502172758,0.00020246452124186867,0.00020916481551893132,0.00021183689650188935,0.00021342390038133835,0.00021433633982661542,0.00021901606443720437,0.0002198190025818401,0.0002193155017888129,0.00022207587463826187,0.00022543102708453725,0.0002253549774903441,0.00022884421445477305,0.00022915986887506954,0.00022958856619096415,0.0002334009124859463,0.00023334392694507309,0.00023483949594009865,0.00023660122442205718,0.00023485184893652343,0.00023760100104549512,0.0002377005971907501,0.0002400113201121749,0.0002388972513931925,0.0002411192200489268,0.0002418976601961786,0.0002405340174258248,0.00024299081771283,0.00024358398269266285,0.00024235041242269995,0.0002428323818590768
202,0.00018355923552045136,0.00018327799576206623,0.00018196424596824543,0.00018188878006892943,0.00018164898098942928,0.0001829017482298924,0.00018084845200940883,0.00018111334116539669,0.00018033326549348822,0.00018136488334306874,0.0001807324657053272,0.00018037412438431957,0.0001805337408345329,0.0001784466659304119,0.0001779126953411391,0.000179144590509935,0.00017725950245295894,0.00017703902892348178,0.00017709628320767014,0.00017724497306159542,0.00017759700162861612,0.00017678522692493609,0.00017882038565143732,0.00017938759364448614,0.00017805261572159165,0.00017950940571046826,0.00017920631399730662,0.00017983096208260384,0.0001846769518628366,0.0001865711977708715,0.0001879056594832688,0.0001889131741666955,0.0001929490379718888,0.00019414627359091874,0.00019400078707898868,0.00019671015959826774,0.00020010842304860646,0.00019969584198478252,0.0002034813620674713,0.00020425376331511836,0.00020538183651788302,0.00020973159597864724,0.0002096788096894809,0.00021115336323103095,0.00021391913016774127,0.00021279114108133817,0.00021563277642454656,0.0002164047502072348,0.0002191573665934864,0.00021815118503006232,0.00022069852516124638,0.00022181893219523331,0.0002214107114878326,0.0002233818229874282,0.00022435452420865425,0.00022422444595455434,0.0002247907840720466
203,0.00016947859250472568,0.00016943589462325312,0.00016834332523781614,0.00016838225371426836,0.0001682425747306301,0.00016886405955342395,0.00016693799272248097,0.00016729384157410026,0.00016711679153235648,0.00016774655926394424,0.0001675868208730894,0.00016777040748058874,0.000167287343798294,0.0001655795761765282,0.00016525100381350446,0.00016628603670899283,0.00016485597528354535,0.00016423880840456197,0.00016411331691465044,0.00016392697576083186,0.0001643594809483125,0.00016337504315764036,0.00016485678422157004,0.00016518164811380238,0.00016288096682553346,0.0001645014622149409,0.00016292409724511764,0.0001631906965404874,0.00016541382753106705,0.00016631936683788074,0.00016707393188888274,0.00016770199700813808,0.00017074186815447008,0.00017172995500635088,0.00017157195077131883,0.00017387347098476508,0.00017675205830015533,0.00017601579599246824,0.00017945180061344423,0.00018035714739921002,0.00018184971606596308,0.00018631522432071908,0.00018612642126213718,0.00018731506834380904,0.00019093919265544972,0.0001904836915486288,0.00019326353418963295,0.00019480816491905528,0.00019770078044086908,0.00019688614642462813,0.00019964468660903969,0.00020128261723445683,0.00020213173491089056,0.00020350955168970143,0.0002048095310240192,0.0002059315778517324,0.00020694630915519592
204,0.00015769269671827806,0.00015810072744041058,0.0001571292096580287,0.00015716962424723943,0.00015690471295122318,0.00015693649350596267,0.00015517149315384405,0.00015558920493281036,0.000155809808096946,0.00015574059603171546,0.00015585202125074717,0.00015641483554482691,0.00015553765898055757,0.0001545006203350261,0.00015425041461938536,0.00015507168893209424,0.00015413713466865518,0.00015324787272531418,0.00015321946204140618,0.00015308002618112405,0.00015350607987486397,0.00015282255055411588,0.00015395735522215028,0.00015438496495848904,0.00015164949015946156,0.0001533122493143436,0.0001510377488410333,0.00015135427977982862,0.00015148730194582396,0.00015160702516321597,0.00015175939421255963,0.0001517804671530291,0.0001538291928104079,0.00015426609149808191,0.00015376287525988133,0.00015542986283565533,0.00015756928924082493,0.00015640783023043159,0.00015897104020647473,0.00015953495285378006,0.00016081030537176016,0.00016485366779451423,0.00016435403115315118,0.00016509368361428793,0.00016910001738480176,0.0001689228685003518,0.00017123083740736386,0.00017349431963674424,0.00017629952321465074,0.00017562146953125637,0.00017840361027747257,0.00018046500697766211,0.00018245110672080765,0.00018332141577321256,0.00018478659960338226,0.00018704118948829844,0.00018874759916358383
205,0.00014768820275138958,0.00014864640359690183,0.00014772352300132413,0.00014781962512943646,0.00014739480438942108,0.00014701629734911297,0.00014551062353882925,0.00014588694899621057,0.00014623315962336732,0.00014542176043955214,0.00014578444306356922,0.00014644768943516221,0.00014536756214808782,0.00014505551480697185,0.00014457551345797097,0.0001452354619293413,0.00014445388122194338,0.00014341117272160283,0.00014365455825774255,0.00014358157735733335,0.0001438456729398785,0.00014351267664590087,0.00014445632155529847,0.00014511539753208746,0.00014258912767600322,0.00014402250386510402,0.00014165633357673824,0.00014221156788229896,0.00014136179346884857,0.00014110904198977902,0.0001408495931840958,0.00014037916502363502,0.00014168947355437035,0.00014170227915643054,0.00014077580554874635,0.00014184839407262572,0.00014341343501380306,0.00014186560682908232,0.0001433805515857458,0.00014329640239662444,0.00014393136379077404,0.00014730567796890798,0.00014632370111386837,0.00014648679754694372,0.0001502204081002326,0.00014989591208366742,0.00015136617919634987,0.00015396706494063119,0.00015641075598171492,0.00015575782672026497,0.00015829924851922946,0.00016036535735140271,0.00016299645942382214,0.00016361973447040907,0.0001650454710458375,0.00016798036398572988,0.00017042244163692767
206,0.00013842664697489361,0.0001398916118625332,0.0001390689108786053,0.00013939932632812512,0.00013905699719405515,0.00013852890825777342,0.00013739865462412634,0.0001375150823752332,0.00013789487015226999,0.00013668720896487953,0.00013736086676347482,0.00013803284139120978,0.00013678094568540515,0.00013709547370420284,0.00013618860225446196,0.0001368193856851267,0.0001358905077318418,0.00013483938831160183,0.00013530030628565145,0.00013508232691912295,0.00013514332496959946,0.0001349709425884566,0.00013588992831086547,0.00013661788909227643,0.00013465928808459508,0.00013558369318284952,0.00013353703740692834,0.00013419812769751606,0.00013322759077775818,0.00013286537352422527,0.0001324763442262752,0.0001318259630371411,0.00013261481707723655,0.00013251414936812594,0.00013138410854895304,0.00013206862095194521,0.00013326056875989572,0.00013157557752371962,0.00013237789950715117,0.00013170629618735122,0.00013159479162648026,0.00013435888453754236,0.00013295835568757398,0.00013260571581590112,0.00013545950302763516,0.00013474438415440082,0.0001354532520793036,0.00013792089714380465,0.00013957188886396145,0.00013875994143924228,0.00014077432954969686,0.00014245703229398546,0.00014508935460329531,0.00014554272824513626,0.00014683759271106385,0.000149795151131447,0.00015265782075163904
