pixel,1409A,1414A,1419A,1424A,1429A,1434A,1439A,1444A,1449A,1454A,1459A,1464A,1469A,1474A,1479A,1484A,1489A,1494A,1499A,1504A,1509A,1514A,1519A,1524A,1529A,1534A,1539A,1544A,1549A,1554A,1559A,1564A,1569A,1574A,1579A,1603A,1608A,1613A,1618A,1623A,1628A,1633A,1638A,1643A,1648A,1653A,1658A,1663A,1668A,1673A,1678A,1683A,1688A,1693A,1698A,1703A,1708A,1713A,1718A,1723A,1728A,1733A,1738A,1743A,1748A,1753A,1758A,1763A,1768A,1773A
10,6.539201613913787e-06,6.882569836341017e-06,6.9203552310418195e-06,7.014970135649042e-06,7.038160959273584e-06,7.167285927957425e-06,7.185563778666083e-06,7.116700686656735e-06,7.464413204407121e-06,7.4686117713388415e-06,7.491361871803958e-06,7.390685541784827e-06,7.585207797942542e-06,7.6062478643574506e-06,7.558599048022612e-06,7.76820991616877e-06,7.876212227764348e-06,7.812491418655447e-06,7.977749767395325e-06,8.054994104251841e-06,7.918441756001121e-06,7.871972004334742e-06,7.795483201547397e-06,7.715151108228955e-06,7.691593436774765e-06,7.5379893503171505e-06,7.5931049674226535e-06,7.879567059591456e-06,7.78143737498545e-06,7.595258701817912e-06,7.709927011985522e-06,7.684428414694497e-06,7.60285639340865e-06,7.701607987896442e-06,7.649514364909133e-06,7.753694309540308e-06,7.710397862686521e-06,7.75690355564193e-06,7.80975888146942e-06,7.785877225017821e-06,7.798946646108313e-06,7.922476475109828e-06,8.055554623390088e-06,8.10717504226682e-06,8.365844457581294e-06,8.239517150749692e-06,8.237158422710759e-06,8.225146782535616e-06,8.411486127137644e-06,8.319770667567587e-06,8.265099997512926e-06,8.437338609497494e-06,8.402173242433068e-06,8.418608680291557e-06,8.703524817839006e-06,8.382701145263097e-06,8.424216111946209e-06,8.57132960255604e-06,8.702615222631912e-06,9.023419482173184e-06,8.818431540257668e-06,8.793380791463644e-06,8.957885110144944e-06,8.91364030285368e-06,9.383460457663223e-06,8.876982053651718e-06,9.056691634089564e-06,9.097967993100155e-06,9.171743698527904e-06,9.100227454756733e-06
11,6.6366625135050936e-06,6.964687782139685e-06,7.0270020845503175e-06,7.078341594344407e-06,7.046974481859532e-06,7.1953587562430405e-06,7.221544271181578e-06,7.132150749236892e-06,7.488667816260796e-06,7.5038583986442096e-06,7.5879584959542325e-06,7.550623118271578e-06,7.715415174727488e-06,7.817788170146763e-06,7.783222223349338e-06,7.947314774460304e-06,8.07455015843366e-06,8.062683116112566e-06,8.187418131864763e-06,8.21744961607568e-06,8.131869301158181e-06,8.077985885975557e-06,7.964568732888003e-06,7.864257387458888e-06,7.844189363898055e-06,7.71366221376029e-06,7.803445185159105e-06,8.035911703278732e-06,7.988960673668608e-06,7.829458950956509e-06,7.849184238386192e-06,7.787395105306257e-06,7.645261074005361e-06,7.746443781217034e-06,7.674178172576334e-06,7.720503322463374e-06,7.719227334030403e-06,7.748240404855322e-06,7.815065180560407e-06,7.763102411161372e-06,7.800434863446127e-06,8.011586147099582e-06,8.147467909320763e-06,8.142339183369545e-06,8.364891874458836e-06,8.30610794477456e-06,8.30144546395735e-06,8.329350235071645e-06,8.460675147642681e-06,8.410832827902534e-06,8.366820628209442e-06,8.566318319485167e-06,8.521569906008113e-06,8.55519118575601e-06,8.864328847577863e-06,8.597615575045782e-06,8.691302308452248e-06,8.787490988181489e-06,9.000536650141212e-06,9.283828055182488e-06,9.100350764828398e-06,9.155885627322596e-06,9.232942598467023e-06,9.246910830941852e-06,9.723356343301365e-06,9.257078909822424e-06,9.465468108441627e-06,9.438297321610186e-06,9.607918255665947e-06,9.476632964305183e-06
12,6.751726081841428e-06,7.038523546308028e-06,7.1242798837626326e-06,7.162072306946902e-06,7.079261128006653e-06,7.214665138295552e-06,7.270292501999535e-06,7.186216888859468e-06,7.489418800227485e-06,7.5224465702589375e-06,7.695651596524809e-06,7.73930075613666e-06,7.857585426411744e-06,8.014908960696765e-06,8.01214438333951e-06,8.122757301074546e-06,8.255384653684812e-06,8.30835278783381e-06,8.382136770952655e-06,8.378771402135013e-06,8.354252396129785e-06,8.258099601749635e-06,8.105205587360318e-06,8.03634841763197e-06,8.017556465450384e-06,7.929440278502227e-06,8.02731231993474e-06,8.193239191104627e-06,8.196816861858651e-06,8.065546799267536e-06,7.984149954365575e-06,7.863498976917435e-06,7.680089997415896e-06,7.765535687917279e-06,7.703381710931513e-06,7.729713996135981e-06,7.747395051833354e-06,7.756896389052776e-06,7.81658534902606e-06,7.769913883915822e-06,7.828320198167855e-06,8.116105608305902e-06,8.197977102825133e-06,8.179001776775212e-06,8.328807747818484e-06,8.355123947761836e-06,8.362684076052749e-06,8.412493033982276e-06,8.503271958896805e-06,8.504684046536701e-06,8.489997814391748e-06,8.70060069359063e-06,8.631411152529246e-06,8.719674794708635e-06,9.036920154215314e-06,8.848431112016004e-06,9.016130717773773e-06,9.037388540514546e-06,9.317900542157647e-06,9.540826955075437e-06,9.404111498904949e-06,9.522044209308504e-06,9.521169812485761e-06,9.598606556342044e-06,1.0040590326235632e-05,9.649098200226256e-06,9.870252763697948e-06,9.812964225525377e-06,1.0090318583652496e-05,9.870188111492329e-06
13,6.881589447865835e-06,7.11717338353618e-06,7.211119228690755e-06,7.2665165801276625e-06,7.140149045929916e-06,7.23929476533506e-06,7.336181294892555e-06,7.279469394893559e-06,7.503902964342039e-06,7.569120310366458e-06,7.818256615462924e-06,7.941277906977186e-06,8.011145215098039e-06,8.18985098185119e-06,8.205409401687973e-06,8.289697350288017e-06,8.402832622376717e-06,8.516526974471785e-06,8.549885859398732e-06,8.541379643289231e-06,8.564311385046613e-06,8.42656664639673e-06,8.241149899484723e-06,8.251755057181988e-06,8.214031239756575e-06,8.171247060391399e-06,8.250393647642024e-06,8.351084868011004e-06,8.383843155445296e-06,8.27003148066445e-06,8.119048071016283e-06,7.92271749047098e-06,7.723621247904345e-06,7.779682553066309e-06,7.757831605734117e-06,7.78474762956691e-06,7.792575805608129e-06,7.770390730760291e-06,7.812524449187892e-06,7.814672449413578e-06,7.861556298376648e-06,8.20507073217269e-06,8.199300125341513e-06,8.20082317711015e-06,8.292895802486823e-06,8.412072570834657e-06,8.432220233738483e-06,8.485159862506077e-06,8.555020799444016e-06,8.613672073494662e-06,8.649815065696362e-06,8.842759195712296e-06,8.717253369734954e-06,8.902027491332374e-06,9.2192260040619e-06,9.12665606680103e-06,9.367670508047324e-06,9.325557024185384e-06,9.625051887242104e-06,9.789662725810933e-06,9.711665031981258e-06,9.883687558476484e-06,9.83920901128252e-06,9.974566561964683e-06,1.0352138865468558e-05,1.0034457832403984e-05,1.025947557511756e-05,1.0196186790337347e-05,1.057834249697533e-05,1.0273886756796467e-05
14,7.033413396519556e-06,7.211134350296275e-06,7.3024335951144746e-06,7.38752986716741e-06,7.233299458322757e-06,7.292824332856292e-06,7.430117674504779e-06,7.398604877676255e-06,7.568880478723291e-06,7.67430332273863e-06,7.950171607683903e-06,8.134682945919623e-06,8.165924401914748e-06,8.355475848936501e-06,8.342706707962403e-06,8.441884019638077e-06,8.524235688048649e-06,8.669539969649857e-06,8.69384893660327e-06,8.709224500686862e-06,8.747611027348259e-06,8.606094442786803e-06,8.41194199697211e-06,8.494670743675246e-06,8.419765168896618e-06,8.404342850833396e-06,8.463305119486802e-06,8.505185854585567e-06,8.539927067079483e-06,8.431238948814419e-06,8.255491893700476e-06,7.983006770545092e-06,7.794073697713958e-06,7.83002000703783e-06,7.844281707735821e-06,7.880526431652186e-06,7.838344135209551e-06,7.78247853758811e-06,7.811241239928823e-06,7.895539360755036e-06,7.893035021806578e-06,8.261583971067054e-06,8.178719267360367e-06,8.208321386071813e-06,8.299212496121281e-06,8.505498852532115e-06,8.52043295546171e-06,8.567598266160012e-06,8.631987597220821e-06,8.743972459377976e-06,8.852026023067821e-06,8.989784645699404e-06,8.7884317283531e-06,9.095947990052139e-06,9.408304945238298e-06,9.421181513766793e-06,9.713287459341788e-06,9.647138858149984e-06,9.914080534899898e-06,1.0028556668888426e-05,1.0022873450206134e-05,1.0242286574349589e-05,1.0198174120296878e-05,1.0379536926767307e-05,1.0665116974901543e-05,1.040594302699389e-05,1.0634517632273303e-05,1.0571416619184107e-05,1.102536846057516e-05,1.0688206694340332e-05
15,7.213745620445088e-06,7.326455596249329e-06,7.425518393255052e-06,7.5209246679117845e-06,7.363062439681465e-06,7.389529494937207e-06,7.5597186791869185e-06,7.52326857484733e-06,7.698432045546901e-06,7.841440310509031e-06,8.076117853334295e-06,8.305755556140321e-06,8.313235630048068e-06,8.520651828564099e-06,8.441149041516114e-06,8.570419126658641e-06,8.640222243305141e-06,8.776542025963699e-06,8.828562855407603e-06,8.88156115259609e-06,8.900098987427705e-06,8.791871753569177e-06,8.625121643037106e-06,8.71887356604525e-06,8.617672517617334e-06,8.605156589415601e-06,8.654410782186763e-06,8.645475031105148e-06,8.663126885555905e-06,8.556448874322776e-06,8.387029838247719e-06,8.065199148285887e-06,7.905361027544772e-06,7.945637523635026e-06,7.957877816454036e-06,8.002246137421982e-06,7.87620768300272e-06,7.804955608506912e-06,7.844008169697488e-06,8.011040890361316e-06,7.94389801969663e-06,8.28935887654588e-06,8.183670957581373e-06,8.221859300298987e-06,8.364763096266183e-06,8.642230202772724e-06,8.624041375797278e-06,8.680723903284842e-06,8.753846995418476e-06,8.899324788857386e-06,9.084456305521944e-06,9.14336146991134e-06,8.876498604237038e-06,9.29653431515818e-06,9.611594689067967e-06,9.720873623486e-06,1.0034452895525843e-05,9.98091595772662e-06,1.019882558447137e-05,1.0262396463431296e-05,1.0343607168812007e-05,1.0604807888383528e-05,1.058423454292454e-05,1.0793681077365786e-05,1.0977211458802257e-05,1.0766258371027244e-05,1.098969684771605e-05,1.0943908864458875e-05,1.1407088114543234e-05,1.1110657134061025e-05
16,7.424495368849933e-06,7.469326439964377e-06,7.603400906647407e-06,7.667853166515234e-06,7.5305198150211425e-06,7.528733953484691e-06,7.724206744368742e-06,7.648697923513643e-06,7.880367679211078e-06,8.047436762982353e-06,8.182774289496632e-06,8.452086751564699e-06,8.453826209278031e-06,8.674442660263408e-06,8.5327397573078e-06,8.675098306983787e-06,8.758279977389381e-06,8.859712596216544e-06,8.954441111261724e-06,9.042293466142323e-06,9.016865260526288e-06,8.952762817660217e-06,8.83996271920833e-06,8.885103625845732e-06,8.794324269244446e-06,8.773779220775448e-06,8.806356599172635e-06,8.764396063840683e-06,8.759611160491547e-06,8.671622670431442e-06,8.511014202425735e-06,8.189978313322687e-06,8.062162882967703e-06,8.11631683146731e-06,8.091815916161514e-06,8.133257935104002e-06,7.929884803884894e-06,7.86584467135565e-06,7.944291747603856e-06,8.16147656628647e-06,8.046106958177894e-06,8.311850431149549e-06,8.247458690055964e-06,8.269681991046605e-06,8.482480007023691e-06,8.806171694501862e-06,8.732870358001559e-06,8.839597490353737e-06,8.936763727086076e-06,9.08363093149091e-06,9.321344232978349e-06,9.310914693356723e-06,9.018144928853123e-06,9.490848445522127e-06,9.83692940975887e-06,1.0017560868067917e-05,1.0325592159716409e-05,1.0301624748458169e-05,1.0490927358664143e-05,1.0500258761550364e-05,1.067276148904037e-05,1.0976084994126864e-05,1.0969976055312064e-05,1.118203838309791e-05,1.1280672614843719e-05,1.1118686244412205e-05,1.13122692990092e-05,1.1320759847503406e-05,1.1731281356895005e-05,1.152692582640839e-05
17,7.658799511552944e-06,7.6434455897552e-06,7.83290871137161e-06,7.840417717201514e-06,7.729820564093914e-06,7.700655384836124e-06,7.914058583737178e-06,7.797725297822439e-06,8.083812473139689e-06,8.253624445389435e-06,8.274174174178458e-06,8.582527845853852e-06,8.595800846825953e-06,8.809780474634597e-06,8.630597592989842e-06,8.765947357399791e-06,8.862107611197574e-06,8.930148018840434e-06,9.047822126993924e-06,9.161407076302035e-06,9.092783939572265e-06,9.062723466132485e-06,8.998629101287844e-06,8.988823517134708e-06,8.941694343392854e-06,8.921226792552553e-06,8.912868805103701e-06,8.87210601868792e-06,8.844268139907615e-06,8.811328982314056e-06,8.640052366277949e-06,8.364163539979712e-06,8.252995673356787e-06,8.308334232153746e-06,8.24264994741437e-06,8.270453915112593e-06,8.041960141468938e-06,7.99907531214998e-06,8.121061306100784e-06,8.348870217072017e-06,8.220523965437567e-06,8.361308716769264e-06,8.379486852241265e-06,8.37043125809469e-06,8.640661534417896e-06,8.981583252734973e-06,8.85800576977036e-06,9.046633441156727e-06,9.175225367939743e-06,9.298292011218924e-06,9.545285110182853e-06,9.500562710209872e-06,9.233476154561397e-06,9.667422868633533e-06,1.008330115047567e-05,1.0302426330433136e-05,1.0590476388826753e-05,1.05961143795056e-05,1.0780775321002256e-05,1.0749584206771512e-05,1.1002572714731816e-05,1.1353625801585085e-05,1.1331023855516682e-05,1.152859913669008e-05,1.156355344665808e-05,1.146097759893719e-05,1.160304678803475e-05,1.1690751828158782e-05,1.2013047204909191e-05,1.191636261282462e-05
18,7.9062921028879e-06,7.849165449416685e-06,8.082447125711252e-06,8.053016066730729e-06,7.953754970092293e-06,7.897441524884758e-06,8.119750874605479e-06,7.996169461362378e-06,8.276615905934454e-06,8.434479564021373e-06,8.373966008416943e-06,8.710023828321396e-06,8.745474701631424e-06,8.935419931264847e-06,8.719985644447539e-06,8.844936301175598e-06,8.929404976815361e-06,8.976682096908745e-06,9.087266699292782e-06,9.212202313318214e-06,9.128404300170165e-06,9.119524339042967e-06,9.074155698544752e-06,9.056790809511184e-06,9.059090969978211e-06,9.062351066133052e-06,8.994819829406311e-06,8.993917845096625e-06,8.933310038254648e-06,8.989754546857121e-06,8.79258868591448e-06,8.567113664825452e-06,8.459490861669397e-06,8.501961319541342e-06,8.409535692662904e-06,8.424668044113247e-06,8.238753522237997e-06,8.226939188537285e-06,8.361355669494551e-06,8.577430144123607e-06,8.467042096116271e-06,8.469810947449864e-06,8.57967740256046e-06,8.529481466006443e-06,8.834349376514893e-06,9.166225775036137e-06,9.030346150982704e-06,9.299713716783372e-06,9.443773120036602e-06,9.543133071308467e-06,9.763432527070886e-06,9.713923605805768e-06,9.522001857003717e-06,9.836669959666664e-06,1.0344478088738176e-05,1.0565492990315926e-05,1.0838030149416477e-05,1.0860898405728757e-05,1.1054922697385344e-05,1.1008336049366679e-05,1.1321137534255078e-05,1.171910770833157e-05,1.1644208594521644e-05,1.1838062461365067e-05,1.181824347485962e-05,1.1791090173137594e-05,1.1875629572082942e-05,1.2024194280670375e-05,1.2259007636697482e-05,1.2253919194652456e-05
19,8.167223617672229e-06,8.09114024743188e-06,8.325148974141341e-06,8.302569097444177e-06,8.201347909101271e-06,8.121979197977716e-06,8.338806857032512e-06,8.252823533267396e-06,8.454263912695758e-06,8.593915589461794e-06,8.507041209829259e-06,8.844330870797424e-06,8.900933316625371e-06,9.048771148403136e-06,8.78145021934053e-06,8.895843331962503e-06,8.958378350350988e-06,8.977864172190879e-06,9.072733393957867e-06,9.188936622635769e-06,9.12264572850062e-06,9.134561710732384e-06,9.082879963271666e-06,9.126143996958572e-06,9.148701484314524e-06,9.201658350090939e-06,9.08565928092178e-06,9.136093928567097e-06,9.031798030207057e-06,9.181653334643824e-06,8.970804452521289e-06,8.76413121985204e-06,8.67188883955435e-06,8.704578384148984e-06,8.589601935461058e-06,8.609101900328609e-06,8.516104919564698e-06,8.546109420984247e-06,8.649118484866009e-06,8.84607073945781e-06,8.773405740023145e-06,8.661786223415923e-06,8.845670344025403e-06,8.745148574658981e-06,9.060047786537712e-06,9.371727389941898e-06,9.270580937312296e-06,9.597200537561728e-06,9.721207199775833e-06,9.821289174826113e-06,9.99730668572412e-06,9.949428218522616e-06,9.864189230525418e-06,1.0029806517802616e-05,1.0609363656260403e-05,1.081068532491901e-05,1.1076980435260824e-05,1.1106665161548444e-05,1.1315999645759425e-05,1.1256717312961637e-05,1.1609372582399452e-05,1.2037972599161153e-05,1.1905093846808287e-05,1.2114888980957435e-05,1.2050028116433413e-05,1.2099316151718382e-05,1.213412151188213e-05,1.2282682180810625e-05,1.2463171306765166e-05,1.2520044573486971e-05
20,8.450375861016417e-06,8.373028824104844e-06,8.558631283830333e-06,8.566737020366142e-06,8.471344721365525e-06,8.38502938919378e-06,8.581520231476637e-06,8.555583230985216e-06,8.641375134503213e-06,8.753903249195703e-06,8.680159580622994e-06,8.984595825406975e-06,9.050998390038147e-06,9.122367241759663e-06,8.81660163041602e-06,8.909469546014751e-06,8.959483730027146e-06,8.920877503197219e-06,9.016080161258992e-06,9.112522064049433e-06,9.074357911326127e-06,9.12033004670031e-06,9.065322135354596e-06,9.218097254854585e-06,9.218830928670397e-06,9.320710817518487e-06,9.193120938619804e-06,9.267319302865298e-06,9.133002490051922e-06,9.344597633226643e-06,9.15336543547286e-06,8.938996033827014e-06,8.891052855991555e-06,8.938113585152102e-06,8.7820342386088e-06,8.831091482511571e-06,8.84701404183352e-06,8.92547085755224e-06,8.976289229027562e-06,9.153499233157217e-06,9.128120716267873e-06,8.94331478607019e-06,9.168160147471801e-06,9.021000701838016e-06,9.315725271427491e-06,9.616395525902324e-06,9.567935334709663e-06,9.930155881843213e-06,1.0009132846784897e-05,1.0130259926736459e-05,1.0258671848395584e-05,1.0208924262713623e-05,1.0223363142858107e-05,1.0266205585150855e-05,1.0860133832275688e-05,1.1051649444270653e-05,1.131023393140382e-05,1.1358568669487192e-05,1.1568382710387595e-05,1.1474644145238555e-05,1.1846777229587061e-05,1.2273971992820535e-05,1.2134492808989865e-05,1.2346755812589606e-05,1.226824935615558e-05,1.2363190005967564e-05,1.2368324293422722e-05,1.245529023760854e-05,1.2615994836214345e-05,1.2712229862761298e-05
21,8.753528643989424e-06,8.682880924304456e-06,8.789474656902851e-06,8.824489153960173e-06,8.763525932708466e-06,8.693935332701732e-06,8.859031681127581e-06,8.874356243562781e-06,8.85874500538196e-06,8.930351173643724e-06,8.880320102519627e-06,9.116766644101682e-06,9.175409721637824e-06,9.130913356208225e-06,8.83690710096825e-06,8.905475887731506e-06,8.935782530294974e-06,8.813118278145026e-06,8.933391602415751e-06,9.02371359596112e-06,8.995328092831785e-06,9.088559811219819e-06,9.062664037603508e-06,9.323603649552518e-06,9.282045766803284e-06,9.395038180246673e-06,9.293818714059932e-06,9.355195694332603e-06,9.224066232342908e-06,9.45899654582061e-06,9.314762071284821e-06,9.105379646205733e-06,9.124158410810747e-06,9.215235892050136e-06,8.999649573246486e-06,9.094110355963267e-06,9.202562890615518e-06,9.325486053601667e-06,9.34286895866279e-06,9.500314843208459e-06,9.51787090286776e-06,9.295372211475434e-06,9.53321158057034e-06,9.365254063704068e-06,9.603665427951006e-06,9.91086738587045e-06,9.890220168669868e-06,1.0277818272694987e-05,1.032186607273175e-05,1.0464439627120813e-05,1.0540638168450324e-05,1.0499004482987473e-05,1.0560636571684048e-05,1.0543289506222496e-05,1.108286993348173e-05,1.1298652512046065e-05,1.1526862826970315e-05,1.1630823261834782e-05,1.1793969222855549e-05,1.166126433138069e-05,1.2022370869744196e-05,1.2412975203898394e-05,1.234719222638643e-05,1.2510857843707374e-05,1.2468330670219937e-05,1.2556914890188026e-05,1.2563396716908835e-05,1.2568380245876038e-05,1.2717615196385135e-05,1.2846919554649154e-05
22,9.056099945275156e-06,8.996244878865708e-06,9.0313687271179e-06,9.06940267645149e-06,9.076730794859666e-06,9.039722166028855e-06,9.15977690070514e-06,9.178186894957736e-06,9.101106873918588e-06,9.115605543119183e-06,9.080502844417156e-06,9.22456755470264e-06,9.244729762992994e-06,9.080445159233312e-06,8.84630171768851e-06,8.910069770690621e-06,8.894415698918396e-06,8.691139000577272e-06,8.847984799008947e-06,8.961132839517169e-06,8.919196164540817e-06,9.048119818640134e-06,9.091969503490213e-06,9.411595129779833e-06,9.337198640713926e-06,9.421194064113956e-06,9.368226948979946e-06,9.402632349549733e-06,9.297800819423654e-06,9.533103368188702e-06,9.449960574629138e-06,9.295106613165663e-06,9.379911877255062e-06,9.525776444120759e-06,9.264026628066486e-06,9.400190117103997e-06,9.57295645761243e-06,9.720876067114349e-06,9.74660382895573e-06,9.88315052691542e-06,9.92707938426246e-06,9.692335927384947e-06,9.927499723333626e-06,9.771215806807434e-06,9.93182237792022e-06,1.0255687187567808e-05,1.0216312049660112e-05,1.0618957024934551e-05,1.066838201936959e-05,1.0819225026863953e-05,1.0836200096426662e-05,1.0818413309445624e-05,1.0860734397937734e-05,1.0853983565430008e-05,1.1276696029949578e-05,1.1552460983442998e-05,1.1713329438641334e-05,1.1904780444847305e-05,1.19601344644836e-05,1.1826847811243449e-05,1.2132904791931433e-05,1.2464721141738465e-05,1.2539016432380987e-05,1.2595971422772936e-05,1.2622921251091651e-05,1.265867133526065e-05,1.2704273699344792e-05,1.2650325434307892e-05,1.2778359710558615e-05,1.294102068470737e-05
23,9.343197082935146e-06,9.29583637858895e-06,9.30293236822126e-06,9.31209816644718e-06,9.39936012389308e-06,9.386315899303348e-06,9.454508011912867e-06,9.445081791874977e-06,9.344032599657891e-06,9.283936010353624e-06,9.249313050134844e-06,9.299291298396539e-06,9.245199855363987e-06,9.007616301052749e-06,8.851191437516181e-06,8.931815223709224e-06,8.861158607885135e-06,8.606375024425512e-06,8.786308757124394e-06,8.938806364852296e-06,8.88125642179672e-06,9.008538297461597e-06,9.133848318034936e-06,9.450451136175064e-06,9.367235315680604e-06,9.425325203041974e-06,9.419365213778945e-06,9.436184450908758e-06,9.364070267974896e-06,9.583809843235147e-06,9.585198708090576e-06,9.526143902132984e-06,9.657790299584268e-06,9.84310790371801e-06,9.58715332841466e-06,9.749063772133066e-06,9.962640232355077e-06,1.0108897271451787e-05,1.0182597142317844e-05,1.0292404537466787e-05,1.034930434914504e-05,1.0121888798990917e-05,1.0338148539677217e-05,1.0213541973000113e-05,1.0311171672546426e-05,1.0637172371926537e-05,1.0547131890538534e-05,1.0942663233173281e-05,1.1044037739494628e-05,1.1186512121426938e-05,1.1152927723793877e-05,1.115636852436571e-05,1.1131200802705022e-05,1.1187714698444137e-05,1.1462026265723205e-05,1.1804448887643188e-05,1.1872038510050305e-05,1.2141148199307468e-05,1.2050066241884599e-05,1.1982567923779718e-05,1.2188461399016107e-05,1.2456692445673704e-05,1.2689832919353321e-05,1.2615923206398102e-05,1.269770288116094e-05,1.2657733396242693e-05,1.2787599492479696e-05,1.2698284318302001e-05,1.2798454985045113e-05,1.2995330820337585e-05
24,9.618392981316237e-06,9.582709087864358e-06,9.603665380057864e-06,9.564947725587615e-06,9.714504843493218e-06,9.683520289031997e-06,9.71195426308766e-06,9.661282781771643e-06,9.556917565853272e-06,9.416896263851177e-06,9.374407184201316e-06,9.346333994030735e-06,9.20566433339592e-06,8.964870767244603e-06,8.870742468756908e-06,8.960180732975168e-06,8.86499415861524e-06,8.591987414581206e-06,8.759870836676967e-06,8.949826757026967e-06,8.882793454312813e-06,8.980965921435617e-06,9.156631920392224e-06,9.43748192019432e-06,9.364920684861307e-06,9.442240868239937e-06,9.461235005739042e-06,9.476479036027116e-06,9.444279026285002e-06,9.627442225015351e-06,9.750613718323255e-06,9.786047831924413e-06,9.942219388069732e-06,1.0141810118345931e-05,9.96333050111263e-06,1.0137936543750592e-05,1.0374117904715931e-05,1.050706670873009e-05,1.0643456001523689e-05,1.0709267417207604e-05,1.077975062920612e-05,1.0575086828709453e-05,1.0759076132400187e-05,1.0664959294757222e-05,1.0742638897142115e-05,1.1033625488204672e-05,1.0898865675561943e-05,1.1261369099750426e-05,1.1434808764246222e-05,1.154893602228e-05,1.1498093481215613e-05,1.1500623396306917e-05,1.1385394791445615e-05,1.1524293512231501e-05,1.1668386425492625e-05,1.2032578747279902e-05,1.2013950985182232e-05,1.231191257056571e-05,1.208006744606457e-05,1.2122503404262687e-05,1.221659860649149e-05,1.2431877264325007e-05,1.277894763726934e-05,1.2598590245296114e-05,1.2669034836842046e-05,1.2570691694396206e-05,1.2815478407754235e-05,1.269199712190343e-05,1.2771186668409959e-05,1.2999699912799358e-05
25,9.883468719937809e-06,9.8603358723881e-06,9.903844900986676e-06,9.817463841139557e-06,9.998904319506284e-06,9.902442525439335e-06,9.906349875238735e-06,9.818894138053979e-06,9.713441438676511e-06,9.524364946322052e-06,9.471721535214316e-06,9.389316660667122e-06,9.18368737564178e-06,8.990645723110023e-06,8.922769300259423e-06,8.984316181168098e-06,8.90589978256905e-06,8.651026247209918e-06,8.766784015622105e-06,8.982746980552318e-06,8.897048191533424e-06,8.978659804777998e-06,9.163167567774067e-06,9.406567274562725e-06,9.356437215129964e-06,9.486716544753784e-06,9.50795551427842e-06,9.53587725836866e-06,9.561622857144224e-06,9.68719116265882e-06,9.951237526597924e-06,1.0048824621158012e-05,1.0218977507486618e-05,1.0419829845952476e-05,1.0365524892243573e-05,1.0556055679322574e-05,1.0797414472868238e-05,1.0934772627988009e-05,1.1119419941712783e-05,1.1111416967667033e-05,1.1208645172278557e-05,1.1034298128696978e-05,1.1196702087542154e-05,1.1107336299921813e-05,1.1212928438951708e-05,1.1423881093377636e-05,1.1285120360573606e-05,1.1596261215515906e-05,1.182127446893447e-05,1.1885158700217627e-05,1.1856030246087828e-05,1.1838875064937662e-05,1.1639917739592645e-05,1.1836436953312615e-05,1.190351057074832e-05,1.2210407510024538e-05,1.213487223510345e-05,1.2412720262868429e-05,1.2087094781207405e-05,1.2223472880247827e-05,1.2247749830498477e-05,1.2426380732245704e-05,1.2800866998492655e-05,1.2558452713843458e-05,1.254139250073891e-05,1.244306077402863e-05,1.2780756528312932e-05,1.2634741464247767e-05,1.2695825826936396e-05,1.2946680192176762e-05
26,1.0119626128443292e-05,1.0112566706929558e-05,1.0160903283198184e-05,1.003732631409716e-05,1.0217854115285712e-05,1.0046663034372994e-05,1.0026895148267066e-05,9.91942060456452e-06,9.805093878474854e-06,9.634206700970674e-06,9.569028276900567e-06,9.452862038806662e-06,9.22076999136976e-06,9.076132623186797e-06,9.001053864853086e-06,9.010420881067149e-06,8.952671466742924e-06,8.766487427372777e-06,8.808489846690602e-06,9.027734679208928e-06,8.913508085988514e-06,9.021995840946178e-06,9.202798288369476e-06,9.401612762155471e-06,9.387979470307177e-06,9.559601462570419e-06,9.576856709847336e-06,9.63202928205688e-06,9.72333706014215e-06,9.799031362713898e-06,1.0176961921103987e-05,1.0306452087673943e-05,1.0488952362078056e-05,1.0690578883271153e-05,1.075895679370609e-05,1.0984494455696436e-05,1.1213770320524901e-05,1.1395873202704542e-05,1.1597825752041515e-05,1.1493628057470585e-05,1.1628082041100324e-05,1.1472958442259658e-05,1.1655793578010747e-05,1.1533013734945447e-05,1.1693254064284545e-05,1.1792997831316458e-05,1.1699816751388651e-05,1.1948935737098947e-05,1.2180605584235961e-05,1.2176509414384145e-05,1.2197942558425079e-05,1.215971980085449e-05,1.1911158921795391e-05,1.2105662806730756e-05,1.2152639831880036e-05,1.232436679954142e-05,1.2228439722414314e-05,1.2454966467521735e-05,1.2096887399506378e-05,1.2273024100022424e-05,1.229338911878828e-05,1.2437516348460475e-05,1.2763886094459678e-05,1.2484306899561658e-05,1.2361572615659005e-05,1.2328749686225635e-05,1.267979630510768e-05,1.2551315421428104e-05,1.258068226524921e-05,1.2842951009438656e-05
