pixel,1134A,1139A,1144A,1149A,1154A,1159A,1164A,1169A,1174A,1179A,1184A,1189A,1194A,1199A,1204A,1209A,1214A,1219A,1224A,1229A,1234A,1239A,1244A,1249A,1254A,1259A,1264A,1269A,1274A,1295A,1300A,1305A,1310A,1315A,1320A,1325A,1330A,1335A,1340A,1345A,1350A,1355A,1360A,1365A,1370A,1375A,1380A,1385A,1390A,1395A,1400A,1405A,1410A,1415A,1420A,1425A,1430A
257,1.2363856573919106e-05,1.2330706282188074e-05,1.2218156727422494e-05,1.2499923660826096e-05,1.252515379047962e-05,1.2492957639997486e-05,1.2749522499608436e-05,1.3269368752039167e-05,1.3508391400449845e-05,1.3867740844817896e-05,1.4364773856274439e-05,1.4558071365444257e-05,1.4525517081075571e-05,1.4824733976833954e-05,1.5186835851669091e-05,1.556123245710072e-05,1.5789250744179168e-05,1.6033390526302083e-05,1.620697699264561e-05,1.6374531635686475e-05,1.6497825732373612e-05,1.6522441768873235e-05,1.6987006031255968e-05,1.7061147722606494e-05,1.7003381551047064e-05,1.6692652133143146e-05,1.6756793692774376e-05,1.6755746108175264e-05,1.7056785925089362e-05,1.7373380300703995e-05,1.7230330219794213e-05,1.7425068315395685e-05,1.7456418088302006e-05,1.7239628256664637e-05,1.6913745933717913e-05,1.7225475579639216e-05,1.7104123578553533e-05,1.7116286818333654e-05,1.701979088406921e-05,1.6887222439556876e-05,1.6304056932121556e-05,1.6975577640008135e-05,1.6920434066044705e-05,1.6331025295967672e-05,1.65892197601153e-05,1.6731349947058693e-05,1.645664953730185e-05,1.6388853381893806e-05,1.6792469561284195e-05,1.6946471153449202e-05,1.6666460748870415e-05,1.7007189472938073e-05,1.7051379836844066e-05,1.7500904333074993e-05,1.7548989392786953e-05,1.7837947033663555e-05,1.7997310934399688e-05
258,1.2086744430616373e-05,1.1942647207914227e-05,1.1796602076534985e-05,1.1966991247034995e-05,1.1864089860833635e-05,1.1831408454165092e-05,1.2060237242888139e-05,1.2534015198153222e-05,1.2789215676491725e-05,1.313411042179422e-05,1.3640336337104887e-05,1.3801297732494165e-05,1.3746683102058593e-05,1.4070013035668112e-05,1.4440226018822873e-05,1.4791419103437887e-05,1.5043870089680845e-05,1.5321437428480527e-05,1.5474709493030747e-05,1.5677770494071844e-05,1.582219921288637e-05,1.589428423386315e-05,1.6411548471095488e-05,1.6494360158936906e-05,1.638893156102655e-05,1.617992885733193e-05,1.6270965519689914e-05,1.6386700717181682e-05,1.6760146614888465e-05,1.7190171872084185e-05,1.7080144853472495e-05,1.733555301032009e-05,1.7326101527067647e-05,1.7122821752839874e-05,1.6724299560914866e-05,1.7093599455756173e-05,1.7039616545204567e-05,1.698767806372768e-05,1.7002337064991824e-05,1.6793138735321022e-05,1.6109331052182823e-05,1.6720898285446226e-05,1.6660120692421914e-05,1.6043487031621387e-05,1.634322042127839e-05,1.6450415597479465e-05,1.602691045349851e-05,1.6025080230789653e-05,1.6226783520041027e-05,1.6425781296121393e-05,1.622000676293862e-05,1.6426074315675546e-05,1.648638151790435e-05,1.6922178712848544e-05,1.7020685682056584e-05,1.7193159137844354e-05,1.7457084182327673e-05
259,1.1897495851194968e-05,1.1674326186733752e-05,1.1520046495188494e-05,1.156630987982282e-05,1.1402685094869532e-05,1.13856685244718e-05,1.1555654465724648e-05,1.1938456037470246e-05,1.2199131870696574e-05,1.2477557260123628e-05,1.2907528039979824e-05,1.3059611719211076e-05,1.300276682720034e-05,1.3328800303475508e-05,1.3680884318768718e-05,1.40130168400815e-05,1.4293734647007785e-05,1.456186940800367e-05,1.4712326079866073e-05,1.4931863258363993e-05,1.5122357405845425e-05,1.5217138712110056e-05,1.578603050099841e-05,1.584059727640332e-05,1.5734137610981338e-05,1.562548140372505e-05,1.5779639881487023e-05,1.595474229598718e-05,1.6385303439753816e-05,1.6943467707791387e-05,1.6883950256284986e-05,1.7204509626100018e-05,1.7141368616641118e-05,1.6974078116327995e-05,1.6528510595383663e-05,1.6916201091622285e-05,1.694638183085667e-05,1.684087755588187e-05,1.6933479796425072e-05,1.671326853640633e-05,1.6016778838801737e-05,1.6512989214884272e-05,1.6479723374662815e-05,1.5896046261182725e-05,1.624308455457537e-05,1.629548818543659e-05,1.5774245919221888e-05,1.58460230796647e-05,1.5810746237931406e-05,1.5996472186203976e-05,1.5890043143941018e-05,1.597752852521575e-05,1.600679524999742e-05,1.644174730989108e-05,1.6569889332140652e-05,1.6570739173273468e-05,1.6927982389291842e-05
260,1.17518975100712e-05,1.1500334835077996e-05,1.1340675195966969e-05,1.128267882388776e-05,1.1116048014906946e-05,1.1135373652440063e-05,1.1254083274770152e-05,1.1521113326402035e-05,1.1769645017103367e-05,1.1970749415327957e-05,1.2230795063036795e-05,1.238056506671512e-05,1.2321389112377898e-05,1.2613683000223531e-05,1.2918547510343155e-05,1.3233064773155818e-05,1.3516997372231078e-05,1.3747709325808869e-05,1.3911141567047105e-05,1.4153913607019738e-05,1.4404964449371033e-05,1.4516907508340985e-05,1.513346574486622e-05,1.514702116839044e-05,1.5078236856680972e-05,1.5053738011316833e-05,1.530743443007966e-05,1.5479955732547206e-05,1.5936920426507165e-05,1.6605357303252572e-05,1.661965297807185e-05,1.699481523191989e-05,1.6904650591794965e-05,1.6776186046590744e-05,1.6331661405151286e-05,1.6699501225171946e-05,1.681264770712282e-05,1.665312476789658e-05,1.6771758620183195e-05,1.6590059639938267e-05,1.598427074773355e-05,1.6309186481508328e-05,1.632322574261901e-05,1.5837289391903552e-05,1.6228389286885633e-05,1.6234115274728735e-05,1.5677105353981726e-05,1.5804250985940764e-05,1.5585501456988727e-05,1.570518015844822e-05,1.5711591300942403e-05,1.5688002824503302e-05,1.5679264078207086e-05,1.6101393741511476e-05,1.620636607223899e-05,1.6053946090199588e-05,1.6458595320697257e-05
261,1.1622832900172998e-05,1.1390519509265807e-05,1.1226613891601958e-05,1.110980667533363e-05,1.0960335220478094e-05,1.1029615937900353e-05,1.1124849906993327e-05,1.1280306627007922e-05,1.148833272782764e-05,1.1634514298429248e-05,1.1680599256090261e-05,1.181796197735079e-05,1.1753008523438444e-05,1.1976068127182515e-05,1.2190326307921295e-05,1.2478399118482565e-05,1.2714149774073007e-05,1.290341427386657e-05,1.3075184757650725e-05,1.3364300387478559e-05,1.3670866872183773e-05,1.3809277869820026e-05,1.4448509349357028e-05,1.4439879947420486e-05,1.4423054039288324e-05,1.4485276738888107e-05,1.4844983775783993e-05,1.4981269896610467e-05,1.5439123737025775e-05,1.6160784266741306e-05,1.6264720949122344e-05,1.6657000726608305e-05,1.6581123063859948e-05,1.648716107290463e-05,1.61159401594022e-05,1.6453745170920533e-05,1.6631421802213082e-05,1.641817149375962e-05,1.6530130702212765e-05,1.6413658672661613e-05,1.5974989836606722e-05,1.6087777252586803e-05,1.615431674334111e-05,1.579687864531084e-05,1.6231510995862067e-05,1.6214792023459588e-05,1.5681456700028945e-05,1.5837320296198002e-05,1.5538764672174426e-05,1.5561426932897735e-05,1.5672092544203588e-05,1.5544927936485317e-05,1.5524463850044033e-05,1.5892942734061385e-05,1.593136397845709e-05,1.5689469393609453e-05,1.6086787709213806e-05
262,1.1497394144636156e-05,1.1311471075309241e-05,1.114989812575098e-05,1.1030589715993488e-05,1.0897846098330922e-05,1.1021957742385724e-05,1.1106023745198426e-05,1.1188044999739766e-05,1.131747621040235e-05,1.1423825627381513e-05,1.1283065871315742e-05,1.1394864196048247e-05,1.1335400868538636e-05,1.1470734742948954e-05,1.156452722087024e-05,1.1805166438965835e-05,1.1939988552016918e-05,1.2086904381539164e-05,1.2229619694900666e-05,1.2584431047099408e-05,1.2924084417632996e-05,1.3104148045108553e-05,1.3729650991247552e-05,1.3722936424235456e-05,1.3746244877166147e-05,1.392209136782372e-05,1.4349627854547596e-05,1.4465064977183691e-05,1.4898042974337774e-05,1.5625549163537646e-05,1.5819556201647316e-05,1.6176402205394612e-05,1.6136646329299735e-05,1.608118999769829e-05,1.5837574972577587e-05,1.6170401772918275e-05,1.6378080308463833e-05,1.6134044187756195e-05,1.623282109454796e-05,1.619434190790228e-05,1.5961003231613292e-05,1.5860084491495727e-05,1.596307588637195e-05,1.5733242384861653e-05,1.619369255645833e-05,1.6185889120251076e-05,1.5711586598296402e-05,1.5905696597455904e-05,1.561181609370655e-05,1.5541355906239927e-05,1.571854531884302e-05,1.5510193240566925e-05,1.5494461826342533e-05,1.5777521686763753e-05,1.5736177410771935e-05,1.5462438724615548e-05,1.5809462446099223e-05
263,1.1375802518291879e-05,1.1240501700186446e-05,1.1088537138089384e-05,1.1009789468442387e-05,1.090100717368614e-05,1.107548113545873e-05,1.1138008887537007e-05,1.1194697546638203e-05,1.121495871159169e-05,1.1274805614577518e-05,1.1015398638806568e-05,1.1093678235217216e-05,1.1067191075135839e-05,1.1119849894903232e-05,1.1102359408290963e-05,1.1268095569487533e-05,1.1277489792148133e-05,1.1380436075801579e-05,1.144158900737619e-05,1.184132028806994e-05,1.2184578801644753e-05,1.2406531838640159e-05,1.2989008041948672e-05,1.299187084455098e-05,1.3043584604451967e-05,1.3360939234366174e-05,1.3790845788376376e-05,1.393021440955877e-05,1.4304711934747382e-05,1.5042232841524042e-05,1.5301945714941096e-05,1.559063668323511e-05,1.5586532058236874e-05,1.5579623727619925e-05,1.5463048616008874e-05,1.5833367781899698e-05,1.6023811704214794e-05,1.578859343724701e-05,1.588491551868286e-05,1.5924528657743147e-05,1.5909410301845552e-05,1.5638943080428422e-05,1.5756344838576378e-05,1.5652520649194292e-05,1.6090667984086918e-05,1.610817495348247e-05,1.5707645670276417e-05,1.597601810297402e-05,1.5719793710195966e-05,1.5586131954392684e-05,1.5791956374137096e-05,1.5535714773072113e-05,1.5523667026040684e-05,1.572012593141311e-05,1.5614695657855593e-05,1.5321087515754173e-05,1.5599865428105858e-05
264,1.125895501967617e-05,1.1169032199242958e-05,1.1041881038093846e-05,1.1020498039546105e-05,1.0951027178596292e-05,1.1153922117630627e-05,1.1187407693668764e-05,1.1245056212370567e-05,1.1146475116301587e-05,1.1147286696563735e-05,1.084111118390454e-05,1.0885210987383192e-05,1.0917892691107467e-05,1.0914368464344321e-05,1.0816066473115621e-05,1.0883013897631817e-05,1.0787020786736971e-05,1.0850622644298057e-05,1.0809034772798337e-05,1.1185886049405867e-05,1.1504266683322273e-05,1.1733933844215793e-05,1.2247450426969348e-05,1.2258844430391654e-05,1.2346947981288815e-05,1.279933116587e-05,1.3180207779033182e-05,1.3379643748107938e-05,1.3663360755854742e-05,1.4440562042748545e-05,1.472522184400355e-05,1.4957764291872689e-05,1.4972012832753354e-05,1.50261977933389e-05,1.4999885818686194e-05,1.5435491515536066e-05,1.5557765095853744e-05,1.5363224601873004e-05,1.548524350396037e-05,1.5588873280930015e-05,1.5778635264396948e-05,1.5416072992752497e-05,1.553407946483468e-05,1.5561006317542896e-05,1.5934271607828395e-05,1.5970593802077046e-05,1.56647773218095e-05,1.6004986114590776e-05,1.5795391184692315e-05,1.5614349155003192e-05,1.5842306134284076e-05,1.557625779039285e-05,1.5582224836575167e-05,1.5685369895345273e-05,1.5564001176231783e-05,1.522378271922101e-05,1.5438346695225073e-05
265,1.1139297116417931e-05,1.1093109596407108e-05,1.1014364075261951e-05,1.1049462889157936e-05,1.1032169674809495e-05,1.1230852635570025e-05,1.124628101747718e-05,1.1295525213952773e-05,1.1092982589142483e-05,1.1033382827308302e-05,1.0730566400940054e-05,1.0748994883773886e-05,1.0849233455931787e-05,1.0823136057484089e-05,1.0662916370196613e-05,1.0631561048316575e-05,1.0477995160585156e-05,1.0514012930443716e-05,1.039851716468701e-05,1.0679993259212948e-05,1.0948632866783977e-05,1.1138912670710588e-05,1.155149216971252e-05,1.1570404324356355e-05,1.1704720659888154e-05,1.2235405961848385e-05,1.255716240981591e-05,1.2814393899338224e-05,1.2996199741122326e-05,1.3818365796902125e-05,1.4101162778887225e-05,1.4312523877545402e-05,1.4313686377277582e-05,1.445463461462819e-05,1.4484562913330704e-05,1.49769673696492e-05,1.5002621472485019e-05,1.4863600885221166e-05,1.504862470125676e-05,1.518737062425425e-05,1.5545477093582557e-05,1.5168908533762647e-05,1.527865632888074e-05,1.5436104353525413e-05,1.5743863214083907e-05,1.5785228078911347e-05,1.5602614526997523e-05,1.5955881821221813e-05,1.581470757845812e-05,1.5578526619800792e-05,1.5843765673892498e-05,1.5588897098247234e-05,1.5651868008530043e-05,1.5623957312577882e-05,1.555489695292151e-05,1.515404794131347e-05,1.532446841774241e-05
266,1.1005349414408654e-05,1.100141872801409e-05,1.0995853423651683e-05,1.107959844725324e-05,1.1118468041517657e-05,1.1291459594364545e-05,1.1311077961683098e-05,1.1321924125402968e-05,1.1048034527359917e-05,1.0935241954834883e-05,1.0657478180893184e-05,1.067544204762509e-05,1.083286014984501e-05,1.0796646531781298e-05,1.057850298968475e-05,1.0481168182465233e-05,1.0317624964156984e-05,1.0340184196324476e-05,1.0199555918137352e-05,1.0358424809616301e-05,1.056469379510865e-05,1.0689765634658548e-05,1.0969094492834206e-05,1.0993281164532318e-05,1.1167063225369064e-05,1.1691031854786638e-05,1.19620879686623e-05,1.2230495551945061e-05,1.2333251454189602e-05,1.3164995428324993e-05,1.3448590022579242e-05,1.3651393871962987e-05,1.3620027798129773e-05,1.3876489064098693e-05,1.3952714129402207e-05,1.4460490015160064e-05,1.4408747779353253e-05,1.4322420309394186e-05,1.459606515404972e-05,1.4743914504390325e-05,1.5216649026821954e-05,1.4868198430510654e-05,1.4967569943384049e-05,1.5241292171811649e-05,1.551924795106427e-05,1.556013851538963e-05,1.5515512103709064e-05,1.5812084528849273e-05,1.5772266300998404e-05,1.548185986239533e-05,1.5798474257650275e-05,1.5549708195011318e-05,1.5689697155437615e-05,1.5506045493290355e-05,1.5517330486039665e-05,1.5094164228157174e-05,1.5251234667875726e-05
267,1.0844360340555568e-05,1.0882867639019172e-05,1.096419192359026e-05,1.1086744556251877e-05,1.1179618695335728e-05,1.1322027995112167e-05,1.1365313569691157e-05,1.1310830043320269e-05,1.1001288115399774e-05,1.0848438210105323e-05,1.060102498828504e-05,1.0656540522742053e-05,1.0848036158489912e-05,1.0787232486042804e-05,1.0520785868217751e-05,1.039702288775929e-05,1.0253865031082183e-05,1.0276657020132132e-05,1.0143866925273301e-05,1.0206480349560982e-05,1.0357090796273472e-05,1.0421115538352703e-05,1.0547986931662897e-05,1.057961753841554e-05,1.0773085960626026e-05,1.1222076422092042e-05,1.1438015201574367e-05,1.1645176090202413e-05,1.1702207600904668e-05,1.2478361752810453e-05,1.2783353665599545e-05,1.2962692417653634e-05,1.29046043896409e-05,1.3288180329208265e-05,1.3419818380749572e-05,1.3888379297883947e-05,1.3816543627481638e-05,1.3763851946651032e-05,1.4131306782581766e-05,1.4280134906977093e-05,1.4820189563759174e-05,1.4495534370625424e-05,1.4593257687764184e-05,1.4954623316069818e-05,1.523661338188885e-05,1.5290136411805538e-05,1.5368330824078007e-05,1.556659088704917e-05,1.5662888735917745e-05,1.5341791145777208e-05,1.570468377278779e-05,1.5462300310032693e-05,1.5647750102449458e-05,1.5350873849435456e-05,1.5398789778792604e-05,1.5030252131726221e-05,1.5183656059164267e-05
268,1.064354767205844e-05,1.073238931529308e-05,1.0895422006857703e-05,1.1053810166354013e-05,1.1188145478372687e-05,1.1306313123938418e-05,1.1379705283170705e-05,1.1248953113846458e-05,1.0932462810240963e-05,1.0760728319575534e-05,1.0557752836248887e-05,1.0671540768629213e-05,1.0866634195282633e-05,1.0770242230047637e-05,1.0476239478671183e-05,1.0354542821244916e-05,1.024201847007966e-05,1.0267075795488006e-05,1.0160977045720957e-05,1.0173108404873927e-05,1.0279559927297608e-05,1.0303301810974317e-05,1.0287524328443324e-05,1.0338514323601598e-05,1.0530082547476347e-05,1.087747702847822e-05,1.1026779148009504e-05,1.1113193882444293e-05,1.1130222705404042e-05,1.1777186144195465e-05,1.2112639291761039e-05,1.2249010522155529e-05,1.2187537617893599e-05,1.2689736589879343e-05,1.2884233708273554e-05,1.3272353076614486e-05,1.3227621890831513e-05,1.3190508045134856e-05,1.3639049825818828e-05,1.379890820502644e-05,1.4390816446340313e-05,1.4063176995600265e-05,1.4163718714640653e-05,1.4589206045720264e-05,1.4873723326429473e-05,1.4963899342136633e-05,1.5128514501655078e-05,1.5224163243923838e-05,1.547506283183814e-05,1.5161849551118353e-05,1.5541398932829966e-05,1.5334846364900493e-05,1.5506739079435568e-05,1.5190813747433854e-05,1.5205053640112423e-05,1.4963294016662112e-05,1.508969640623487e-05
269,1.0401225278609312e-05,1.0545988090230636e-05,1.077493699719554e-05,1.0970380162799303e-05,1.1121172750210323e-05,1.122811394762456e-05,1.1317228866977818e-05,1.1125394064277617e-05,1.0827338910711716e-05,1.066007946530043e-05,1.0536075646317927e-05,1.0686095696374755e-05,1.08560887723932e-05,1.0741079164287719e-05,1.044062047001808e-05,1.0340109055715287e-05,1.025506014772191e-05,1.0272018636643528e-05,1.0215409328216853e-05,1.0204458998454808e-05,1.0262005913263812e-05,1.0255472304287198e-05,1.01445195557964e-05,1.022956712559424e-05,1.040700884300475e-05,1.065897093893615e-05,1.0744845122829007e-05,1.0690873603858893e-05,1.0644308206076737e-05,1.111020487835987e-05,1.1447709945060392e-05,1.1532076594551054e-05,1.1498458427201806e-05,1.2087062582559862e-05,1.2336563411320485e-05,1.2635718835650533e-05,1.2634211167165595e-05,1.2602048415876821e-05,1.311162774382968e-05,1.3303868499766045e-05,1.393826051777636e-05,1.360812538879932e-05,1.3697508636816186e-05,1.4175579248767459e-05,1.4432106360811636e-05,1.4566893491780887e-05,1.479038108690517e-05,1.4805910828564906e-05,1.5189564719318225e-05,1.4927209430355524e-05,1.528328037728677e-05,1.5155023163053901e-05,1.5281830647889828e-05,1.5030996436130097e-05,1.4965367220734854e-05,1.4886469422474006e-05,1.496559570818237e-05
270,1.0137317962618894e-05,1.0324566097960717e-05,1.0603652909952137e-05,1.0822015873043916e-05,1.0960960517112918e-05,1.1073263702395727e-05,1.1150155482966827e-05,1.094077918709718e-05,1.0686066556911387e-05,1.0543346769675128e-05,1.0527534010368063e-05,1.0664970871827526e-05,1.0797715470711414e-05,1.0697517031886124e-05,1.0407204556425737e-05,1.0339724750259524e-05,1.0278806983876226e-05,1.0285175671002363e-05,1.0306424171264703e-05,1.0269319647552292e-05,1.0258043928025e-05,1.0202682511627162e-05,1.0061262726533804e-05,1.0180963687551848e-05,1.0351813939864813e-05,1.0522075968632808e-05,1.0569499326768672e-05,1.0389044208544457e-05,1.0261233953079884e-05,1.0545440499933948e-05,1.0831686592549628e-05,1.0856331283726084e-05,1.087014462950006e-05,1.1489082107059852e-05,1.177004728523902e-05,1.1999678121055729e-05,1.204067644056396e-05,1.2012558796906545e-05,1.25698170072151e-05,1.2803935895142725e-05,1.3446581105654882e-05,1.316131549941376e-05,1.3220347292971491e-05,1.3728461517816095e-05,1.3934235620652317e-05,1.4095993363110276e-05,1.4370557483270404e-05,1.4333531629185105e-05,1.4795782897076786e-05,1.4615639551404896e-05,1.4918145504552555e-05,1.4889366758093719e-05,1.4995942025296014e-05,1.4846688067613931e-05,1.4691669369603662e-05,1.4765618836063907e-05,1.481862432397065e-05
271,9.878183326948356e-06,1.0080891533548458e-05,1.038822819152016e-05,1.059376450931036e-05,1.0704331952481412e-05,1.0832208551972318e-05,1.0873024747400297e-05,1.0704623645937863e-05,1.0511705258697713e-05,1.0413378816163183e-05,1.0495949311189494e-05,1.0589197369247624e-05,1.0692724518264352e-05,1.063221675007491e-05,1.0368673120747478e-05,1.0332654373733667e-05,1.0304848667876244e-05,1.0316353546256242e-05,1.043603259313326e-05,1.0357619850715697e-05,1.0258060053154302e-05,1.0127812781309571e-05,9.999298031430335e-06,1.0140021118855279e-05,1.0312908007196134e-05,1.0404955018934157e-05,1.04462610225297e-05,1.0173816131301863e-05,9.980812956952523e-06,1.013577496704568e-05,1.0331376728020754e-05,1.0284648675194283e-05,1.0337566009180856e-05,1.09208516494786e-05,1.1202084019810956e-05,1.1378925545693713e-05,1.1457285140677616e-05,1.145323100313761e-05,1.203121539629566e-05,1.2294951861589474e-05,1.290552913063849e-05,1.2727885429214211e-05,1.2753667494295235e-05,1.3249883676400854e-05,1.340507522585376e-05,1.3564149651463635e-05,1.3892073326889554e-05,1.3821466109438564e-05,1.4305664694855673e-05,1.4218800197763748e-05,1.4455857926728079e-05,1.4509567467327725e-05,1.4651696945937232e-05,1.4594805097695532e-05,1.4382843912501486e-05,1.4556585296193125e-05,1.4640711893257892e-05
272,9.633900726484327e-06,9.8276283986539e-06,1.0131218732505124e-05,1.0291669328760384e-05,1.0369964537440095e-05,1.0509505124553654e-05,1.0505504513662069e-05,1.041795383776925e-05,1.0304451300469065e-05,1.0268351197378417e-05,1.0408298063777862e-05,1.0462805279713587e-05,1.054675912569697e-05,1.0539862197554573e-05,1.0317530257915508e-05,1.0300221785421948e-05,1.0325758563597295e-05,1.036456069315112e-05,1.0579600421777513e-05,1.0456205792844006e-05,1.026489210764825e-05,1.0064138136584196e-05,9.95831438355466e-06,1.0095457675526483e-05,1.0260627631533832e-05,1.027155982322374e-05,1.031801470958212e-05,9.999111170183108e-06,9.785099811375126e-06,9.888098645605193e-06,9.98972001229731e-06,9.87184568180223e-06,9.933614600241208e-06,1.0432699601379957e-05,1.067794113694548e-05,1.080052253070694e-05,1.0904024880864832e-05,1.0956994083158766e-05,1.149685607685861e-05,1.1763189227666792e-05,1.2313196733849076e-05,1.2287082309333458e-05,1.2303037855689633e-05,1.2743083435205071e-05,1.2859425463198965e-05,1.2994589058247285e-05,1.3374199555821696e-05,1.327548223957131e-05,1.3741092874732933e-05,1.3755654619862668e-05,1.3921100630704202e-05,1.4019675969195865e-05,1.4232391802076496e-05,1.4235511622434173e-05,1.4043387853306308e-05,1.4249105814724545e-05,1.4406493788627289e-05
273,9.397535939471798e-06,9.565651216199922e-06,9.82727100166693e-06,9.942734314506329e-06,9.988135601643864e-06,1.0125508917778237e-05,1.0082909959438317e-05,1.0084964733023152e-05,1.0067318018641474e-05,1.0098900788605317e-05,1.0258321595489133e-05,1.030130640037341e-05,1.0363477866192082e-05,1.0418178640419071e-05,1.0238795195544941e-05,1.0236695065952704e-05,1.03313119674787e-05,1.0410178325932978e-05,1.0694128195551642e-05,1.0538354901429137e-05,1.027619742658566e-05,1.0042354416181219e-05,9.955972891554311e-06,1.00571389953086e-05,1.0196713414297373e-05,1.0127308863626112e-05,1.0160010593884711e-05,9.83554897534765e-06,9.64874714048668e-06,9.764313622575187e-06,9.797653867874722e-06,9.632957282121702e-06,9.674939363376434e-06,1.0075171471410395e-05,1.024351657011191e-05,1.0310557910783723e-05,1.0421614036830263e-05,1.0552724616759795e-05,1.0985232108957304e-05,1.1211846910738057e-05,1.1681346428295717e-05,1.180809408766196e-05,1.1856260008887287e-05,1.221021095266288e-05,1.2300017381406247e-05,1.2414497301453567e-05,1.283329226196247e-05,1.270761617434206e-05,1.3124492029940695e-05,1.3252543093520352e-05,1.333614521835372e-05,1.3462483111908098e-05,1.3729276501769276e-05,1.376133812499068e-05,1.3676786934357122e-05,1.3874099514382916e-05,1.4091808573436938e-05
274,9.15835682557153e-06,9.29090727372375e-06,9.476948824284587e-06,9.570088287818217e-06,9.582915061664612e-06,9.704362993772726e-06,9.64342333400943e-06,9.726613711451092e-06,9.806419032692163e-06,9.900689871152054e-06,1.0055461141552067e-05,1.0116108766097143e-05,1.0151914824171216e-05,1.0262669500695688e-05,1.0121115589513608e-05,1.0146801700003391e-05,1.0306184357352783e-05,1.0433575556099093e-05,1.0744732732145604e-05,1.0573513710820207e-05,1.02837465035188e-05,1.0056008135263505e-05,9.992037589403509e-06,1.0029493288956261e-05,1.0137413843358863e-05,9.999146265030776e-06,9.979109746469354e-06,9.686789699434282e-06,9.55753037163162e-06,9.704405199455009e-06,9.705224011225757e-06,9.53426638555794e-06,9.545576899576337e-06,9.867889610015093e-06,9.928523220821553e-06,9.949172541778095e-06,1.0066965843576793e-05,1.0269708577521872e-05,1.0537321720111065e-05,1.06846929118921e-05,1.105016487596148e-05,1.1285266384396105e-05,1.1400659207275747e-05,1.1657504138008605e-05,1.1727261853836555e-05,1.1838634895871307e-05,1.2278162947975944e-05,1.2136694553289745e-05,1.2482193327260091e-05,1.2724791583122329e-05,1.2718882646641507e-05,1.2901233598020178e-05,1.3163040162075005e-05,1.3207580364915435e-05,1.3280220184444894e-05,1.347073200056371e-05,1.3696182294604295e-05
275,8.916308639923347e-06,9.004469822365571e-06,9.10100022620714e-06,9.187808374820984e-06,9.168707990452666e-06,9.265856916927721e-06,9.212429908536204e-06,9.36922446292498e-06,9.528756949698667e-06,9.678152308884185e-06,9.811939476127862e-06,9.90965857861658e-06,9.923441010368113e-06,1.0067606383285348e-05,9.964780358317537e-06,1.0037376474004503e-05,1.0239313710555291e-05,1.041689625453142e-05,1.0709857206494799e-05,1.0547049768628027e-05,1.027505345372866e-05,1.0066585034246127e-05,1.0039462718252054e-05,1.0007163751130956e-05,1.008146295105862e-05,9.897785445716942e-06,9.79547107556954e-06,9.57655150627885e-06,9.505075145899162e-06,9.658914441400343e-06,9.65512158004764e-06,9.514876432164926e-06,9.505013482825504e-06,9.78604445562848e-06,9.734980644325425e-06,9.726413992035638e-06,9.87559495736954e-06,1.0122289626314474e-05,1.0190777509963944e-05,1.0250520948598824e-05,1.047795576213747e-05,1.0765209697780968e-05,1.0950402960457603e-05,1.1102532058061932e-05,1.1155186588521534e-05,1.127258053150454e-05,1.1703445827779221e-05,1.156259510536605e-05,1.1833075268814956e-05,1.2181551058704607e-05,1.2089519668163387e-05,1.2381761292328023e-05,1.25742895880119e-05,1.2636159976551324e-05,1.2856622838338452e-05,1.3054259224329726e-05,1.325128267776698e-05
276,8.688908066046546e-06,8.724863564612214e-06,8.7314992616213e-06,8.8103357769365e-06,8.762385059640511e-06,8.829666041119584e-06,8.799769821919083e-06,9.027658306005355e-06,9.24290761523218e-06,9.43324543622168e-06,9.550191474852173e-06,9.681230006843976e-06,9.677379128035853e-06,9.831774751341877e-06,9.776479835765743e-06,9.905251898161946e-06,1.0124713788439943e-05,1.0338998289077386e-05,1.058223571333418e-05,1.045715732329818e-05,1.0228165206884725e-05,1.0036135747052052e-05,1.0060621388101663e-05,9.977607933337773e-06,1.0007838291626891e-05,9.813031588919517e-06,9.627940509750988e-06,9.513529715894118e-06,9.487948800499216e-06,9.60713318230644e-06,9.612940775687943e-06,9.524509716665164e-06,9.511671052454897e-06,9.772346851050869e-06,9.637596269236163e-06,9.614692363513513e-06,9.825613269596479e-06,1.0084271094586895e-05,9.958853497759664e-06,9.954543100638519e-06,1.0015987140713667e-05,1.0324204478641584e-05,1.0547270002711952e-05,1.0578976526050136e-05,1.0619383678335803e-05,1.0731711661251996e-05,1.1106088890923268e-05,1.0981112814559385e-05,1.1186282165552651e-05,1.1627244402912853e-05,1.146496338728462e-05,1.1899067279677874e-05,1.1985815823554899e-05,1.2103178811014885e-05,1.2415340602428654e-05,1.2621902121465305e-05,1.2796922635761791e-05
